device name,device type,product id,shortname,fullname,type [options...] \| (min/max),uom,writeable,discovery entityid v3.4, discovery entityid
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwseltempoff,selected temperature for off,uint (>=0<=254),C,false,sensor.boiler_selected_temperature_for_off,sensor.boiler_wwseltempoff
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwseltempsingle,single charge temperature,uint (>=0<=254),C,true,number.boiler_single_charge_temperature,number.boiler_wwseltempsingle
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwsolartemp,solar boiler temperature,ushort (>=0<=3199),C,false,sensor.boiler_solar_boiler_temperature,sensor.boiler_wwsolartemp
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwtype,type,enum [off\|flow\|buffered flow\|buffer\|layered buffer], ,false,sensor.boiler_type,sensor.boiler_wwtype
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwcomfort,comfort,enum [hot\|eco\|intelligent], ,true,select.boiler_comfort,select.boiler_wwcomfort
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwcomfort1,comfort mode,enum [high comfort\|eco], ,true,select.boiler_comfort_mode,select.boiler_wwcomfort1
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwflowtempoffset,flow temperature offset,uint (>=0<=100),C,true,number.boiler_flow_temperature_offset,number.boiler_wwflowtempoffset
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwchargeoptimization,charge optimization,boolean, ,true,switch.boiler_charge_optimization,switch.boiler_wwchargeoptimization
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwmaxpower,max power,uint (>=0<=254),%,true,number.boiler_max_power,number.boiler_wwmaxpower
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwmaxtemp,maximum temperature,uint (>=0<=70),C,true,number.boiler_maximum_temperature,number.boiler_wwmaxtemp
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwcircpump,circulation pump available,boolean, ,true,switch.boiler_circulation_pump_available,switch.boiler_wwcircpump
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwchargetype,charging type,enum [chargepump\|3-way valve], ,false,sensor.boiler_charging_type,sensor.boiler_wwchargetype
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwhyston,hysteresis on temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_on_temperature,number.boiler_wwhyston
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwhystoff,hysteresis off temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_off_temperature,number.boiler_wwhystoff
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwdisinfectiontemp,disinfection temperature,uint (>=0<=254),C,true,number.boiler_disinfection_temperature,number.boiler_wwdisinfectiontemp
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwcircmode,circulation pump mode,enum [1x3min\|2x3min\|3x3min\|4x3min\|5x3min\|6x3min\|continuous], ,true,select.boiler_circulation_pump_mode,select.boiler_wwcircmode
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwcirc,circulation active,boolean, ,true,switch.boiler_circulation_active,switch.boiler_wwcirc
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwcurtemp,current intern temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_intern_temperature,sensor.boiler_wwcurtemp
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwcurtemp2,current extern temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_extern_temperature,sensor.boiler_wwcurtemp2
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwcurflow,current tap water flow,uint (>=0<=25),l/min,false,sensor.boiler_current_tap_water_flow,sensor.boiler_wwcurflow
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwstoragetemp1,storage intern temperature,ushort (>=0<=3199),C,false,sensor.boiler_storage_intern_temperature,sensor.boiler_wwstoragetemp1
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwstoragetemp2,storage extern temperature,ushort (>=0<=3199),C,false,sensor.boiler_storage_extern_temperature,sensor.boiler_wwstoragetemp2
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwactivated,activated,boolean, ,true,switch.boiler_activated,switch.boiler_wwactivated
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwonetime,one time charging,boolean, ,true,switch.boiler_one_time_charging,switch.boiler_wwonetime
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwdisinfecting,disinfecting,boolean, ,true,switch.boiler_disinfecting,switch.boiler_wwdisinfecting
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwcharging,charging,boolean, ,false,binary_sensor.boiler_charging,binary_sensor.boiler_wwcharging
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwrecharging,recharging,boolean, ,false,binary_sensor.boiler_recharging,binary_sensor.boiler_wwrecharging
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwtempok,temperature ok,boolean, ,false,binary_sensor.boiler_temperature_ok,binary_sensor.boiler_wwtempok
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwactive,active,boolean, ,false,binary_sensor.boiler_active,binary_sensor.boiler_wwactive
Logano GB125/KB195i/Logamatic MC110,Boiler,133,ww3wayvalve,3-way valve active,boolean, ,false,binary_sensor.boiler_3-way_valve_active,binary_sensor.boiler_ww3wayvalve
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwsetpumppower,set pump power,uint (>=0<=100),%,false,sensor.boiler_set_pump_power,sensor.boiler_wwsetpumppower
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwmixertemp,mixer temperature,ushort (>=0<=3199),C,false,sensor.boiler_mixer_temperature,sensor.boiler_wwmixertemp
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwcylmiddletemp,cylinder middle temperature (TS3),ushort (>=0<=3199),C,false,sensor.boiler_cylinder_middle_temperature_(TS3),sensor.boiler_wwcylmiddletemp
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwstarts,starts,ulong (>=0<=65533), ,false,sensor.boiler_starts,sensor.boiler_wwstarts
Logano GB125/KB195i/Logamatic MC110,Boiler,133,wwworkm,active time,time (>=0<=65533),minutes,false,sensor.boiler_active_time,sensor.boiler_wwworkm
Greenstar 30Ri Compact,Boiler,154,reset,Reset,cmd [-\|maintenance\|error], ,true,sensor.boiler_Reset,sensor.boiler_reset
Greenstar 30Ri Compact,Boiler,154,heatingactive,heating active,boolean, ,false,binary_sensor.boiler_heating_active,binary_sensor.boiler_heatingactive
Greenstar 30Ri Compact,Boiler,154,tapwateractive,tapwater active,boolean, ,false,binary_sensor.boiler_tapwater_active,binary_sensor.boiler_tapwateractive
Greenstar 30Ri Compact,Boiler,154,selflowtemp,selected flow temperature,uint (>=0<=254),C,true,number.boiler_selected_flow_temperature,number.boiler_selflowtemp
Greenstar 30Ri Compact,Boiler,154,selburnpow,burner selected max power,uint (>=0<=254),%,true,number.boiler_burner_selected_max_power,number.boiler_selburnpow
Greenstar 30Ri Compact,Boiler,154,heatingpumpmod,heating pump modulation,uint (>=0<=100),%,false,sensor.boiler_heating_pump_modulation,sensor.boiler_heatingpumpmod
Greenstar 30Ri Compact,Boiler,154,heatingpump2mod,heating pump 2 modulation,uint (>=0<=100),%,false,sensor.boiler_heating_pump_2_modulation,sensor.boiler_heatingpump2mod
Greenstar 30Ri Compact,Boiler,154,outdoortemp,outside temperature,short (>=-3199<=3199),C,false,sensor.boiler_outside_temperature,sensor.boiler_outdoortemp
Greenstar 30Ri Compact,Boiler,154,curflowtemp,current flow temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_flow_temperature,sensor.boiler_curflowtemp
Greenstar 30Ri Compact,Boiler,154,rettemp,return temperature,ushort (>=0<=3199),C,false,sensor.boiler_return_temperature,sensor.boiler_rettemp
Greenstar 30Ri Compact,Boiler,154,switchtemp,mixing switch temperature,ushort (>=0<=3199),C,false,sensor.boiler_mixing_switch_temperature,sensor.boiler_switchtemp
Greenstar 30Ri Compact,Boiler,154,syspress,system pressure,uint (>=0<=25),bar,false,sensor.boiler_system_pressure,sensor.boiler_syspress
Greenstar 30Ri Compact,Boiler,154,boiltemp,actual boiler temperature,ushort (>=0<=3199),C,false,sensor.boiler_actual_boiler_temperature,sensor.boiler_boiltemp
Greenstar 30Ri Compact,Boiler,154,exhausttemp,exhaust temperature,ushort (>=0<=3199),C,false,sensor.boiler_exhaust_temperature,sensor.boiler_exhausttemp
Greenstar 30Ri Compact,Boiler,154,burngas,gas,boolean, ,false,binary_sensor.boiler_gas,binary_sensor.boiler_burngas
Greenstar 30Ri Compact,Boiler,154,burngas2,gas stage 2,boolean, ,false,binary_sensor.boiler_gas_stage_2,binary_sensor.boiler_burngas2
Greenstar 30Ri Compact,Boiler,154,flamecurr,flame current,ushort (>=0<=3199),µA,false,sensor.boiler_flame_current,sensor.boiler_flamecurr
Greenstar 30Ri Compact,Boiler,154,heatingpump,heating pump,boolean, ,false,binary_sensor.boiler_heating_pump,binary_sensor.boiler_heatingpump
Greenstar 30Ri Compact,Boiler,154,fanwork,fan,boolean, ,false,binary_sensor.boiler_fan,binary_sensor.boiler_fanwork
Greenstar 30Ri Compact,Boiler,154,ignwork,ignition,boolean, ,false,binary_sensor.boiler_ignition,binary_sensor.boiler_ignwork
Greenstar 30Ri Compact,Boiler,154,oilpreheat,oil preheating,boolean, ,false,binary_sensor.boiler_oil_preheating,binary_sensor.boiler_oilpreheat
Greenstar 30Ri Compact,Boiler,154,heatingactivated,heating activated,boolean, ,true,switch.boiler_heating_activated,switch.boiler_heatingactivated
Greenstar 30Ri Compact,Boiler,154,heatingtemp,heating temperature,uint (>=0<=254),C,true,number.boiler_heating_temperature,number.boiler_heatingtemp
Greenstar 30Ri Compact,Boiler,154,pumpmodmax,boiler pump max power,uint (>=0<=100),%,true,number.boiler_boiler_pump_max_power,number.boiler_pumpmodmax
Greenstar 30Ri Compact,Boiler,154,pumpmodmin,boiler pump min power,uint (>=0<=100),%,true,number.boiler_boiler_pump_min_power,number.boiler_pumpmodmin
Greenstar 30Ri Compact,Boiler,154,pumpdelay,pump delay,uint (>=0<=254),minutes,true,number.boiler_pump_delay,number.boiler_pumpdelay
Greenstar 30Ri Compact,Boiler,154,burnminperiod,burner min period,uint (>=0<=254),minutes,true,number.boiler_burner_min_period,number.boiler_burnminperiod
Greenstar 30Ri Compact,Boiler,154,burnminpower,burner min power,uint (>=0<=100),%,true,number.boiler_burner_min_power,number.boiler_burnminpower
Greenstar 30Ri Compact,Boiler,154,burnmaxpower,burner max power,uint (>=0<=254),%,true,number.boiler_burner_max_power,number.boiler_burnmaxpower
Greenstar 30Ri Compact,Boiler,154,boilhyston,hysteresis on temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_on_temperature,number.boiler_boilhyston
Greenstar 30Ri Compact,Boiler,154,boilhystoff,hysteresis off temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_off_temperature,number.boiler_boilhystoff
Greenstar 30Ri Compact,Boiler,154,boil2hyston,hysteresis stage 2 on temperature,int (>=-20<=0),C,true,number.boiler_hysteresis_stage_2_on_temperature,number.boiler_boil2hyston
Greenstar 30Ri Compact,Boiler,154,boil2hystoff,hysteresis stage 2 off temperature,int (>=0<=20),C,true,number.boiler_hysteresis_stage_2_off_temperature,number.boiler_boil2hystoff
Greenstar 30Ri Compact,Boiler,154,setflowtemp,set flow temperature,uint (>=0<=254),C,false,sensor.boiler_set_flow_temperature,sensor.boiler_setflowtemp
Greenstar 30Ri Compact,Boiler,154,setburnpow,burner set power,uint (>=0<=100),%,false,sensor.boiler_burner_set_power,sensor.boiler_setburnpow
Greenstar 30Ri Compact,Boiler,154,curburnpow,burner current power,uint (>=0<=100),%,false,sensor.boiler_burner_current_power,sensor.boiler_curburnpow
Greenstar 30Ri Compact,Boiler,154,burnstarts,burner starts,ulong (>=0<=65533), ,false,sensor.boiler_burner_starts,sensor.boiler_burnstarts
Greenstar 30Ri Compact,Boiler,154,burnworkmin,total burner operating time,time (>=0<=65533),minutes,false,sensor.boiler_total_burner_operating_time,sensor.boiler_burnworkmin
Greenstar 30Ri Compact,Boiler,154,burn2workmin,burner stage 2 operating time,time (>=0<=65533),minutes,false,sensor.boiler_burner_stage_2_operating_time,sensor.boiler_burn2workmin
Greenstar 30Ri Compact,Boiler,154,heatworkmin,total heat operating time,time (>=0<=65533),minutes,false,sensor.boiler_total_heat_operating_time,sensor.boiler_heatworkmin
Greenstar 30Ri Compact,Boiler,154,heatstarts,burner starts heating,ulong (>=0<=65533), ,false,sensor.boiler_burner_starts_heating,sensor.boiler_heatstarts
Greenstar 30Ri Compact,Boiler,154,ubauptime,total UBA operating time,time (>=0<=65533),minutes,false,sensor.boiler_total_UBA_operating_time,sensor.boiler_ubauptime
Greenstar 30Ri Compact,Boiler,154,lastcode,last error code,string, ,false,sensor.boiler_last_error_code,sensor.boiler_lastcode
Greenstar 30Ri Compact,Boiler,154,servicecode,service code,string, ,false,sensor.boiler_service_code,sensor.boiler_servicecode
Greenstar 30Ri Compact,Boiler,154,servicecodenumber,service code number,ushort (>=0<=31999), ,false,sensor.boiler_service_code_number,sensor.boiler_servicecodenumber
Greenstar 30Ri Compact,Boiler,154,maintenancemessage,maintenance message,string, ,false,sensor.boiler_maintenance_message,sensor.boiler_maintenancemessage
Greenstar 30Ri Compact,Boiler,154,maintenance,maintenance scheduled,enum [off\|time\|date\|manual], ,true,select.boiler_maintenance_scheduled,select.boiler_maintenance
Greenstar 30Ri Compact,Boiler,154,maintenancetime,time to next maintenance,ushort (>=0<=31999),hours,true,number.boiler_time_to_next_maintenance,number.boiler_maintenancetime
Greenstar 30Ri Compact,Boiler,154,maintenancedate,next maintenance date,string, ,true,sensor.boiler_next_maintenance_date,sensor.boiler_maintenancedate
Greenstar 30Ri Compact,Boiler,154,emergencyops,emergency operation,boolean, ,true,switch.boiler_emergency_operation,switch.boiler_emergencyops
Greenstar 30Ri Compact,Boiler,154,emergencytemp,emergency temperature,uint (>=15<=70),C,true,number.boiler_emergency_temperature,number.boiler_emergencytemp
Greenstar 30Ri Compact,Boiler,154,wwtapactivated,turn on/off,boolean, ,true,switch.boiler_turn_on/off,switch.boiler_wwtapactivated
Greenstar 30Ri Compact,Boiler,154,wwsettemp,set temperature,uint (>=0<=254),C,false,sensor.boiler_set_temperature,sensor.boiler_wwsettemp
Greenstar 30Ri Compact,Boiler,154,wwseltemp,selected temperature,uint (>=0<=254),C,true,number.boiler_selected_temperature,number.boiler_wwseltemp
Greenstar 30Ri Compact,Boiler,154,wwseltemplow,selected lower temperature,uint (>=0<=254),C,true,number.boiler_selected_lower_temperature,number.boiler_wwseltemplow
Greenstar 30Ri Compact,Boiler,154,wwseltempoff,selected temperature for off,uint (>=0<=254),C,false,sensor.boiler_selected_temperature_for_off,sensor.boiler_wwseltempoff
Greenstar 30Ri Compact,Boiler,154,wwseltempsingle,single charge temperature,uint (>=0<=254),C,true,number.boiler_single_charge_temperature,number.boiler_wwseltempsingle
Greenstar 30Ri Compact,Boiler,154,wwsolartemp,solar boiler temperature,ushort (>=0<=3199),C,false,sensor.boiler_solar_boiler_temperature,sensor.boiler_wwsolartemp
Greenstar 30Ri Compact,Boiler,154,wwtype,type,enum [off\|flow\|buffered flow\|buffer\|layered buffer], ,false,sensor.boiler_type,sensor.boiler_wwtype
Greenstar 30Ri Compact,Boiler,154,wwcomfort,comfort,enum [hot\|eco\|intelligent], ,true,select.boiler_comfort,select.boiler_wwcomfort
Greenstar 30Ri Compact,Boiler,154,wwcomfort1,comfort mode,enum [high comfort\|eco], ,true,select.boiler_comfort_mode,select.boiler_wwcomfort1
Greenstar 30Ri Compact,Boiler,154,wwflowtempoffset,flow temperature offset,uint (>=0<=100),C,true,number.boiler_flow_temperature_offset,number.boiler_wwflowtempoffset
Greenstar 30Ri Compact,Boiler,154,wwchargeoptimization,charge optimization,boolean, ,true,switch.boiler_charge_optimization,switch.boiler_wwchargeoptimization
Greenstar 30Ri Compact,Boiler,154,wwmaxpower,max power,uint (>=0<=254),%,true,number.boiler_max_power,number.boiler_wwmaxpower
Greenstar 30Ri Compact,Boiler,154,wwmaxtemp,maximum temperature,uint (>=0<=70),C,true,number.boiler_maximum_temperature,number.boiler_wwmaxtemp
Greenstar 30Ri Compact,Boiler,154,wwcircpump,circulation pump available,boolean, ,true,switch.boiler_circulation_pump_available,switch.boiler_wwcircpump
Greenstar 30Ri Compact,Boiler,154,wwchargetype,charging type,enum [chargepump\|3-way valve], ,false,sensor.boiler_charging_type,sensor.boiler_wwchargetype
Greenstar 30Ri Compact,Boiler,154,wwhyston,hysteresis on temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_on_temperature,number.boiler_wwhyston
Greenstar 30Ri Compact,Boiler,154,wwhystoff,hysteresis off temperature,int (>=-126<=126),C,true,number.boiler_hysteresis_off_temperature,number.boiler_wwhystoff
Greenstar 30Ri Compact,Boiler,154,wwdisinfectiontemp,disinfection temperature,uint (>=0<=254),C,true,number.boiler_disinfection_temperature,number.boiler_wwdisinfectiontemp
Greenstar 30Ri Compact,Boiler,154,wwcircmode,circulation pump mode,enum [1x3min\|2x3min\|3x3min\|4x3min\|5x3min\|6x3min\|continuous], ,true,select.boiler_circulation_pump_mode,select.boiler_wwcircmode
Greenstar 30Ri Compact,Boiler,154,wwcirc,circulation active,boolean, ,true,switch.boiler_circulation_active,switch.boiler_wwcirc
Greenstar 30Ri Compact,Boiler,154,wwcurtemp,current intern temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_intern_temperature,sensor.boiler_wwcurtemp
Greenstar 30Ri Compact,Boiler,154,wwcurtemp2,current extern temperature,ushort (>=0<=3199),C,false,sensor.boiler_current_extern_temperature,sensor.boiler_wwcurtemp2
Greenstar 30Ri Compact,Boiler,154,wwcurflow,current tap water flow,uint (>=0<=25),l/min,false,sensor.boiler_current_tap_water_flow,sensor.boiler_wwcurflow
Greenstar 30Ri Compact,Boiler,154,wwstoragetemp1,storage intern temperature,ushort (>=0<=3199),C,false,sensor.boiler_storage_intern_temperature,sensor.boiler_wwstoragetemp1
Greenstar 30Ri Compact,Boiler,154,wwstoragetemp2,storage extern temperature,ushort (>=0<=3199),C,false,sensor.boiler_storage_extern_temperature,sensor.boiler_wwstoragetemp2
Greenstar 30Ri Compact,Boiler,154,wwactivated,activated,boolean, ,true,switch.boiler_activated,switch.boiler_wwactivated
Greenstar 30Ri Compact,Boiler,154,wwonetime,one time charging,boolean, ,true,switch.boiler_one_time_charging,switch.boiler_wwonetime
Greenstar 30Ri Compact,Boiler,154,wwdisinfecting,disinfecting,boolean, ,true,switch.boiler_disinfecting,switch.boiler_wwdisinfecting
